Unnamed: 0,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY,travel_mode,sentiment,reasoning
3122,3122,6119,"but have a musical performance degree in a large brass instrument no ones ever heard of or ""mayor controls the subway"" it as ""baritone horn"". it is a euphonium!",2020-12-02 23:36:02+00:00,2020-12-02,2020-48,Unknown,Negative,"The tweet is about a person's musical background and the use of the word ""baritone horn"" instead of ""euphonium""."
3123,3123,6121,"i had such a weird 20 30 minutes in my first ride back, but by the time we hit wall st, it was back to normal weird subway thoughts, laugh",2020-12-02 23:24:35+00:00,2020-12-02,2020-48,Subway,Neutral,"The subway ride was weird for a short time, but then returned to normal."
3124,3124,6123,sometimes the way weed naps hit me on the train i deff look like a stupid fiend the way i be trying to be not to sleep,2020-12-02 23:04:17+00:00,2020-12-02,2020-48,Subway,Negative,The tweet is about feeling embarrassed while sleeping on a train.
3125,3125,6125,f versus m... but not in a subway way,2020-12-02 23:01:46+00:00,2020-12-02,2020-48,Subway,Neutral,The tweet is a play on words and doesn't express a sentiment.
3126,3126,6126,it is not hard to wear a mask on the fucking train you white old ass piece of shit. your spit is flying everywhere. why tf are you cussing out a random person worry about your dumb ass behavior first jfc people are so bold and for what,2020-12-02 22:57:29+00:00,2020-12-02,2020-48,Subway,Negative,The person is cussing out a random person on the subway.
3127,3127,6128,"hey , i submitted a form online for a lost 30day metro card last week and have not heard back from anyone regarding my claim. do you have an estimated time for when i will get in touch with someone? thanks in advance!",2020-12-02 22:49:23+00:00,2020-12-02,2020-48,Subway,Negative,The person has not received a response from the MTA regarding their lost 30-day metro card claim.
3128,3128,6130,were on this train 4 train on 149th no air full train covid .means nothing i guess ughhh cannot even breath..wth,2020-12-02 22:42:04+00:00,2020-12-02,2020-48,Subway,Negative,"The subway train was overcrowded and lacked air circulation, making it difficult to breathe."
3129,3129,6131,what if there were contact lenses or something to allow people to view the type of display on the subway,2020-12-02 22:39:00+00:00,2020-12-02,2020-48,Subway,Neutral,The tweet is neutral and doesn't express any sentiment.
3130,3130,6135,"i am at mta subway 63rd dr and rego park (m and r) in rego park, ny https: and and t.co and 9tslpov2j5",2020-12-02 21:51:44+00:00,2020-12-02,2020-48,Subway,Neutral,The tweet is about a specific location on the subway.
3131,3131,6136,"homie here in the train station with no mask wipes his nose, then proceeds to put his napkin in his pocket, wipes face with hand (has not washed or sanitized hands) &amp; enters the train and grabs the pole, still no mask by the way.",2020-12-02 21:29:49+00:00,2020-12-02,2020-48,Subway,Negative,The person in the train station was not wearing a mask and was not following proper hygiene protocols.
3132,3132,6137,"train was so packed it was crazy, homie knew i was taking a picture too lmao, corona going crazy in there https: and and t.co and lw50wus9yi",2020-12-02 21:27:05+00:00,2020-12-02,2020-48,Subway,Negative,The subway was packed due to the ongoing pandemic.
3133,3133,6140,ran a train on the coffee table,2020-12-02 21:11:49+00:00,2020-12-02,2020-48,Unknown,Negative,The tweet is not about travel.
3134,3134,6143,i thought i saw someone holding a german shepherd puppy on the subway so i moved closer but it turns out it was just a really fucked up purse.,2020-12-02 20:49:41+00:00,2020-12-02,2020-48,Subway,Negative,The person holding a puppy turned out to be holding a fake one.
3135,3135,6151,how can anyone say that she is confirmed when that video quality is absolutely the worst? also i know that hoyt station very well. why would hawkeye be on a nyc subway?,2020-12-02 19:35:41+00:00,2020-12-02,2020-48,Subway,Negative,The video quality was poor and the location was incorrect.
3136,3136,6152,every subway car i go into has at least 2 people without masks on. what the fuck new york,2020-12-02 19:32:37+00:00,2020-12-02,2020-48,Subway,Negative,The tweet expresses frustration about not seeing enough people wearing masks on the subway.
3137,3137,6153,man sitting across from me was also crying on the subway so at least i am not the only one,2020-12-02 19:01:44+00:00,2020-12-02,2020-48,Subway,Neutral,The person sitting across from the tweeter was also crying on the subway.
3138,3138,6156,quickest way to sick people out is to eat a cheeseburger on the train in the morning,2020-12-02 18:46:26+00:00,2020-12-02,2020-48,Subway,Negative,The statement is negative because it implies that eating a cheeseburger on the train in the morning is not a good way to get sick people out.
3139,3139,6158,i see too many people on the trains not wearing masks. where are the people enforcing this?,2020-12-02 18:39:06+00:00,2020-12-02,2020-48,Subway,Negative,The tweet expresses frustration about not seeing enough people wearing masks on the subway.
3140,3140,6159,i am literally horrified of the subway after seeing that video of that woman get shoved off the platform in front of an oncoming train by a random man brother,2020-12-02 18:34:09+00:00,2020-12-02,2020-48,Subway,Negative,The video of the woman being shoved off the platform was horrifying.
3141,3141,6160,ever since i lived in queens there has been a subway restaurant across from my subway station. many a night i relied on that place for dinner after coming home from work. went to stop there for lunch today and they are permanently closed. i am devastated.,2020-12-02 18:25:40+00:00,2020-12-02,2020-48,Subway,Negative,The subway restaurant across from the author's subway station has permanently closed.
3142,3142,6168,"my immediate household is basically a bunch of books about the subway at the moment, so i am good",2020-12-02 17:04:04+00:00,2020-12-02,2020-48,Subway,Positive,The tweet is about the household being knowledgeable about the subway.
3143,3143,6174,it is essential that public transit riders and workers get the full relief they are due we got shortchanged last time around in the prior relief bills. despite having nearly half of america's public transit riders in our region we only got ~14% of the funding.,2020-12-02 15:57:09+00:00,2020-12-02,2020-48,Bus,Negative,The bus riders and workers were shortchanged in the prior relief bills despite having nearly half of America's public transit riders in the region.
3144,3144,6175,freaking tearing up at the diversity in my subway car right now. missed this so much.,2020-12-02 15:54:57+00:00,2020-12-02,2020-48,Subway,Positive,The diversity in the subway car was appreciated.
3145,3145,6177,"dude, the express train i take to the office is shorter than this video. should we expect an in flight snack as well? https: and and t.co and oxzmujooi0",2020-12-02 15:52:18+00:00,2020-12-02,2020-48,Subway,Positive,The express train was shorter than the video.
3146,3146,6180,"mta needs more money, nyers have less, on way to work, geting off m34 asked by nypd for proof of paid fare! are you kidding me ?",2020-12-02 15:43:10+00:00,2020-12-02,2020-48,Subway,Negative,The MTA is underfunded and the NYPD is asking for proof of paid fare.
3147,3147,6181,literally ran for the train this morning so i do not miss it and still missed it,2020-12-02 15:41:27+00:00,2020-12-02,2020-48,Subway,Negative,Missed the train despite running for it.
3148,3148,6182,"seems crazy for a transit nerd like me but it is my first subway ride since march 11. back and it feels so good! no touch payment using omny, great to be traveling again with fellow nyers + bonus: so happy to see these decals in real life by https: and and t.co and ofwluan1pz",2020-12-02 15:39:25+00:00,2020-12-02,2020-48,Subway,Positive,The subway ride felt good after a long absence.
3149,3149,6184,bus is very rude and was not wearing a mask. she was also late..,2020-12-02 15:16:45+00:00,2020-12-02,2020-48,Bus,Negative,"The bus driver was rude, not wearing a mask, and was late."
3150,3150,6187,i actually do not hate this apartment! (that is a bit of west facing city view beyond.) but... $1m? to live 2 and 3 mi from the subway? right now? when you can get the same square footage in gramercy park or fort greene for less? people be crazy. https: and and t.co and wimfcnh7ly,2020-12-02 14:36:50+00:00,2020-12-02,2020-48,Unknown,Negative,The apartment is overpriced compared to other options in the area.
3151,3151,6195,the in new york is terribly slow during this pandemic. i have been waiting for the c train for 20 mins at 145,2020-12-02 14:17:44+00:00,2020-12-02,2020-48,Subway,Negative,The subway was slow due to the pandemic.
3152,3152,6198,can you imagine being on the train and there is a black out? omg! in the summer!,2020-12-02 14:03:02+00:00,2020-12-02,2020-48,Subway,Negative,The subway was affected by a blackout during the summer.
3153,3153,6200,"if the eliminates seven and 30 day unlimited metrocards, i will jump the turnstiles everyday for life. they need to figure something else out.",2020-12-02 13:48:31+00:00,2020-12-02,2020-48,Subway,Negative,The elimination of seven and 30 day unlimited metrocards would make it impossible for the person to afford to use the subway.
3154,3154,6201,mta bus drivers are the laziest bums in new york,2020-12-02 13:13:19+00:00,2020-12-02,2020-48,Bus,Negative,The tweet expresses a negative sentiment towards bus drivers.
3155,3155,6202,cannot wait to get on this train because lord knows it is cold,2020-12-02 13:11:32+00:00,2020-12-02,2020-48,Subway,Negative,The train is cold.
3156,3156,6208,yo you all got some nerves wanting to raise fares but your bus service be very f inconsistent especially with overnight service on the bm2 i got work at 6!!!! you all going to make me late!!! start providing subway service again!!!,2020-12-02 08:09:28+00:00,2020-12-02,2020-48,Bus,Negative,"The bus service was inconsistent, especially overnight service on the Bm2, causing delays and making the person late for work."
3157,3157,6211,how i knew this was you whining on the train,2020-12-02 06:34:46+00:00,2020-12-02,2020-48,Subway,Negative,The tweet is a negative comment about someone.
3158,3158,6215,"considering i have lost all subway listening time this year, this could have been much more embarrassing https: and and t.co and 4nkvazypmc",2020-12-02 04:57:52+00:00,2020-12-02,2020-48,Subway,Negative,The subway was delayed and the person lost all listening time.
3159,3159,6217,cannot believe the oc was on the k pop train in 2006,2020-12-02 04:17:47+00:00,2020-12-02,2020-48,Unknown,Positive,The tweet is about a positive experience with the K-pop train.
